drug_concept_id,personCnt,concept_name
911891,4,Fiber
1189459,4,frovatriptan 2.5 MG Oral Tablet
710062,4,Amitriptyline
19028477,4,sodium citrate 90 MG/ML Oral Solution
19009595,4,Vitamin E 50 UNT/ML Oral Solution
40169179,4,Diphenhydramine Citrate 38 MG / Ibuprofen 200 MG Oral Tablet
19077058,4,estradiol valerate 40 MG/ML Injectable Solution
19073875,4,Bacitracin 0.5 UNT/MG / Polymyxin B 10 UNT/MG Topical Powder
1398937,4,Clonidine
1151423,4,Probenecid 500 MG Oral Tablet
40237673,4,Calcium Carbonate 1625 MG Oral Tablet
19126251,4,Phenobarbital 4 MG/ML Oral Solution
40045145,4,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Zestoretic]
40162835,4,Bethanechol Chloride 25 MG Oral Tablet
40163646,4,lisdexamfetamine dimesylate 50 MG Oral Capsule
1513105,4,Raloxifene 60 MG Oral Tablet
1537684,4,salmon calcitonin 200 UNT/ACTUAT Nasal Spray
713824,4,ropinirole 0.25 MG Oral Tablet [Requip]
1174888,4,Hydrocodone
19135444,4,Betamethasone 0.0005 MG/MG Augmented Topical Ointment
40163976,4,0.6 ML Fondaparinux sodium 12.5 MG/ML Prefilled Syringe [Arixtra]
19072322,4,Aluminum Hydroxide 200 MG / Magnesium Hydroxide 200 MG / Simethicone 25 MG Chewable Tablet
1709038,4,24 HR Minocycline 45 MG Extended Release Oral Tablet
1350489,4,Prazosin
733301,4,Buspirone
19061326,4,mesalamine 1000 MG Rectal Suppository
40227059,4,Lidocaine Hydrochloride 20 MG/ML Mucous Membrane Topical Solution [Xylocaine]
40165757,4,Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet
1759877,4,Amoxicillin 400 MG / Clavulanate 57 MG Chewable Tablet
1383986,4,Isosorbide Dinitrate 10 MG Chewable Tablet
937798,4,bismuth subsalicylate 17.5 MG/ML Oral Suspension [Pepto-bismol]
19023426,4,repaglinide 2 MG Oral Tablet
19102201,4,Atazanavir 200 MG Oral Capsule [Reyataz]
19026493,4,tapentadol 50 MG Oral Tablet
19032345,4,Ceftazidime 280 MG/ML Injectable Solution [Tazidime]
1516771,4,repaglinide 1 MG Oral Tablet [Prandin]
997881,4,Clindamycin
40173979,4,Sotalol Hydrochloride 160 MG Oral Tablet
40237517,4,24 HR lamotrigine 300 MG Extended Release Oral Tablet
19079152,4,olanzapine 10 MG Disintegrating Oral Tablet
19075606,4,Cloxacillin 25 MG/ML Oral Suspension
938045,4,brinzolamide 10 MG/ML Ophthalmic Suspension [Azopt]
1397152,4,bevacizumab 25 MG/ML Injectable Solution
19057197,4,Ketamine 50 MG/ML Injectable Solution
42708199,4,24 HR Budesonide 3 MG Extended Release Enteric Coated Capsule
40236088,4,hydroxyprogesterone caproate (USP) 250 MG/ML Injectable Solution
40182175,4,homatropine methylbromide 0.3 MG/ML / Hydrocodone Bitartrate 1 MG/ML Oral Solution
1383930,4,Isosorbide Dinitrate 30 MG Oral Tablet
1344967,4,Guanfacine 2 MG Oral Tablet
19003393,4,Loperamide 2 MG Oral Capsule [Imodium]
1526480,4,ezetimibe 10 MG / Simvastatin 80 MG Oral Tablet
19060919,4,Urea 0.5 MG/MG Topical Ointment
19071479,4,Didanosine 400 MG Delayed Release Oral Capsule [Videx EC]
19028127,4,Magnesium Hydroxide 160 MG/ML Oral Suspension
19014908,4,Azathioprine 75 MG Oral Tablet
40160975,4,24 HR lamotrigine 100 MG Extended Release Oral Tablet
19132596,4,Fosfomycin 33.3 MG/ML Oral Suspension [Monurol]
19132847,4,lacosamide 100 MG Oral Tablet
40163849,4,Dihydroergotamine Mesylate 1 MG/ML Injectable Solution
40232188,4,Phenylephrine Hydrochloride 10 MG Oral Tablet
939300,4,Budesonide 0.032 MG/ACTUAT Nasal Spray
1341268,4,Terazosin 1 MG Oral Capsule
1518254,4,Dexamethasone
19028342,4,Clonazepam 0.125 MG Oral Tablet
1715319,4,nitazoxanide 500 MG Oral Tablet
19076733,4,Dornase Alfa 1 MG/ML Inhalant Solution
19078371,4,Hydrocortisone 125 MG/ML Injectable Solution
42902934,4,Fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler
43012036,4,Chlorpheniramine Maleate 4 MG Oral Tablet
43526467,4,canagliflozin 100 MG Oral Tablet
1844515,4,NULL
905271,4,14 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex]
907879,4,Miconazole
981780,4,adapalene 1 MG/ML Topical Cream
1759847,4,Clavulanate 1 MG/ML / Ticarcillin 30 MG/ML Injectable Solution
40163991,4,0.8 ML Fondaparinux sodium 12.5 MG/ML Prefilled Syringe [Arixtra]
40172166,4,dexmethylphenidate hydrochloride 10 MG Oral Tablet
42902295,4,Bacitracin 0.5 UNT/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG / Pramoxine hydrochloride 0.01 MG/MG Topical Ointment
42902111,4,methylprednisolone acetate 40 MG/ML Injectable Suspension [Depo-Medrol]
45892526,4,5000 MG Testosterone 0.01 MG/MG Topical Gel [Androgel]
42708733,4,Phenylephrine Hydrochloride 1 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution
42708916,4,Acetaminophen 300 MG / butalbital 50 MG Oral Tablet
42709252,4,Cetylpyridinium Chloride 0.5 MG/ML Mucous Membrane Topical Solution
19077306,4,ferrous sulfate 125 MG/ML Oral Solution
40165076,4,10 ML Nicardipine hydrochloride 2.5 MG/ML Injection
40171045,4,Fluticasone propionate 0.5 MG/ML Topical Cream
19123161,4,pregabalin 150 MG Oral Capsule [Lyrica]
993263,4,Aluminum Hydroxide 40 MG/ML / Magnesium Hydroxide 40 MG/ML Oral Suspension
742189,4,atomoxetine 40 MG Oral Capsule
955291,4,Fluocinonide 1 MG/ML Topical Cream
924939,4,Bisacodyl
1762735,4,Ribavirin 200 MG Oral Capsule
19023904,4,Propranolol 40 MG Oral Tablet [Inderal]
19123015,4,Saccharomyces boulardii 250 MG Oral Powder
1119154,4,0.4 ML adalimumab 50 MG/ML Prefilled Syringe
40238115,4,ferrous sulfate 140 MG Extended Release Oral Tablet
40174364,4,ibandronic acid 150 MG Oral Tablet
40236684,4,Acetaminophen 33.3 MG/ML / Diphenhydramine Hydrochloride 1.67 MG/ML Oral Solution
45776849,4,Water 986 MG/ML Ophthalmic Irrigation Solution [Eye Stream]
40182870,4,Esmolol hydrochloride 10 MG/ML Injectable Solution
40175048,4,Levothyroxine Sodium 0.15 MG Oral Capsule
19080155,4,Magnesium Hydroxide 240 MG/ML Oral Suspension
19008523,4,Vitamin A 10000 UNT Oral Capsule
40173865,4,Sirolimus 0.5 MG Oral Tablet
40237746,4,Pramoxine hydrochloride 10 MG/ML / Zinc Oxide 50 MG/ML Rectal Cream
1304645,4,1 ML darbepoetin alfa 0.04 MG/ML Injection
755741,4,Fluoxetine 90 MG Delayed Release Oral Capsule
1750297,4,Povidone-Iodine 100 MG/ML Topical Solution
1517827,4,Niacin 100 MG Oral Tablet
1929725,3,NULL
19037484,3,10 ML Tranexamic Acid 100 MG/ML Injection [Cyklokapron]
19131440,3,1 ML Diazepam 0.005 MG/MG Prefilled Applicator [Diastat]
19131597,3,Fluoxetine 15 MG Oral Tablet
713825,3,ropinirole 1 MG Oral Tablet [Requip]
1550560,3,prednisolone 5 MG Oral Tablet
40243864,3,Fluocinolone Acetonide 0.1 MG/ML Otic Solution
40176914,3,12 HR Oxymorphone Hydrochloride 40 MG Extended Release Oral Tablet
40233204,3,"1 ML Tetanus immune globulin, human 250 UNT/ML Prefilled Syringe [Hypertet]"
40163946,3,0.5 ML Fondaparinux sodium 5 MG/ML Prefilled Syringe
721724,3,Nortriptyline
963356,3,Glycopyrrolate 2 MG Oral Tablet
904896,3,Lactic acid 50 MG/ML Topical Lotion
40173508,3,0.5 ML Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumonia
19102162,3,Risperidone 1 MG Disintegrating Oral Tablet
19107912,3,24 HR Alprazolam 1 MG Extended Release Oral Tablet
40237533,3,12 HR Dextromethorphan Hydrobromide 28 MG / Guaifenesin 835 MG Extended Release Oral Tablet
40222093,3,Bupropion Hydrochloride 75 MG Oral Tablet [Wellbutrin]
19134129,3,Zolpidem tartrate 5 MG Sublingual Tablet
40227569,3,12 HR Clonidine Hydrochloride 0.1 MG Extended Release Oral Tablet
42800807,3,"0.5 ML Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.068 MG/ML Injection [ActHIB]"
19005995,3,Acetaminophen 24 MG/ML Oral Solution
704600,3,Triazolam 0.125 MG Oral Tablet
785788,3,olanzapine
778711,3,cyclobenzaprine
19079113,3,Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet
19077341,3,ferrous sulfate 250 MG Extended Release Oral Capsule
19058557,3,abacavir 20 MG/ML Oral Solution
19041141,3,Citric Acid 66.8 MG/ML / potassium citrate 220 MG/ML Oral Solution [Cytra-K]
19041509,3,Acetaminophen 250 MG / Aspirin 250 MG / Caffeine 65 MG Oral Tablet [Excedrin]
19021317,3,Psyllium 500 MG Oral Capsule
1786621,3,Cephalexin
19047522,3,Benzoyl Peroxide 0.05 MG/MG / Erythromycin 0.03 MG/MG Topical Gel [Benzamycin]
929955,3,lansoprazole 0.5 MG/ML Oral Suspension
40035305,3,Diltiazem 300 MG 24 Hour Extended Release Capsule
40167166,3,L-METHYLFOLATE 15 MG Oral Tablet
40169906,3,Morphine Sulfate 100 MG Extended Release Oral Capsule
19077438,3,Fluorometholone 1 MG/ML Ophthalmic Suspension
19129264,3,Fosaprepitant dimeglumine 1 MG/ML Injectable Solution [Emend Injection]
19131485,3,Amoxicillin 775 MG Extended Release Oral Tablet
40233999,3,Triamcinolone Acetonide 0.25 MG/ML Topical Lotion
19131437,3,0.5 ML Diazepam 0.005 MG/MG Prefilled Applicator
19080244,3,Sirolimus 1 MG/ML Oral Solution
990704,3,Chlordiazepoxide 5 MG Oral Capsule
957797,3,Psyllium
968004,3,Sodium Chloride 0.0065 MG/MG Nasal Gel
19080158,3,Mitomycin 0.5 MG/ML Injectable Solution
19107391,3,cinacalcet 60 MG Oral Tablet
19003128,3,lamotrigine 100 MG Disintegrating Oral Tablet
19057780,3,Cytarabine 20 MG/ML Injectable Solution
40004566,3,Acetaminophen 32 MG/ML Oral Suspension [Childrens Tylenol]
40182097,3,halobetasol propionate 0.5 MG/ML Topical Cream
40240172,3,Oxycodone Hydrochloride 7.5 MG Oral Tablet
40171516,3,24 HR Verapamil hydrochloride 360 MG Extended Release Oral Capsule
19135602,3,Desmopressin Acetate 0.01 MG/ACTUAT Nasal Spray
19129711,3,Magnesium Hydroxide 400 MG Chewable Tablet
19076738,3,Doxepin 50 MG Oral Capsule
19102208,3,eplerenone 50 MG Oral Tablet [Inspra]
19019852,3,Tetracycline 250 MG Oral Capsule
19028908,3,efavirenz 100 MG Oral Capsule
19028933,3,Prednisone 5 MG/ML Oral Solution
19058049,3,Methylene blue 10 MG/ML Injectable Solution
1529352,3,Acarbose 50 MG Oral Tablet
1195497,3,Etodolac 300 MG Oral Capsule
904131,3,Triamcinolone 0.055 MG/ACTUAT Nasal Spray
43011872,3,"1 ML heparin sodium, porcine 1 UNT/ML Prefilled Syringe"
19077244,3,Fenofibrate 134 MG Oral Capsule
19102831,3,emtricitabine 200 MG Oral Capsule [Emtriva]
19126731,3,Sodium Chloride 0.111 MEQ/ML Nasal Spray [Deep Sea]
1387632,3,Ascorbic Acid 60 MG / Ferrous fumarate 460 MG / Folic Acid 1 MG / Vitamin B 12 0.01 MG Oral Capsule
1714279,3,voriconazole 50 MG Oral Tablet
1717704,3,valacyclovir
1580747,3,sitagliptin
1353891,3,Propranolol 80 MG Extended Release Capsule
967014,3,Simethicone 150 MG Chewable Tablet
1318042,3,oxaliplatin 5 MG/ML Injectable Solution
778296,3,Imipramine Hydrochloride 25 MG Oral Tablet
718668,3,24 HR Nicotine 0.917 MG/HR Transdermal Patch
740275,3,Carbamazepine
1311105,3,20 ML Cytarabine 100 MG/ML Injection
1362227,3,Reserpine 0.1 MG Oral Tablet
1301152,3,Melatonin
537649,3,palivizumab 100 MG/ML Injectable Solution
950667,3,Tacrolimus 0.0003 MG/MG Topical Ointment
956347,3,Flurandrenolide 0.004 MG/SQCM Medicated Tape
19023302,3,zolmitriptan 5 MG Oral Tablet
19047727,3,Ciprofloxacin 2 MG/ML / Hydrocortisone 10 MG/ML Otic Suspension [Cipro HC]
40163952,3,24 HR carvedilol phosphate 40 MG Extended Release Oral Capsule
40166310,3,Methadone Hydrochloride 1 MG/ML Oral Solution
40224552,3,Sulfacetamide Sodium 0.1 MG/MG Ophthalmic Ointment
40171408,3,24 HR lamotrigine 25 MG Extended Release Oral Tablet
40235934,3,WHEAT DEXTRIN 3500 MG Oral Powder [Benefiber]
40174905,3,Levothyroxine Sodium 0.088 MG Oral Capsule
40180068,3,Promethazine Hydrochloride 25 MG Rectal Suppository
40171547,3,Amlodipine 10 MG / Benazepril hydrochloride 20 MG Oral Capsule
40234302,3,etravirine 200 MG Oral Tablet [Intelence]
19064185,3,"sennosides, USP 15 MG Chewable Tablet"
19076600,3,Dipyridamole 25 MG Oral Tablet
19028218,3,Cascara sagrada 0.167 ML/ML / Magnesium Hydroxide 78 MG/ML Oral Suspension
19078784,3,Thyroxine 0.112 MG Oral Tablet
19096798,3,Levalbuterol 0.103 MG/ML Inhalant Solution
19102465,3,aprepitant 80 MG Oral Capsule
40163449,3,Terbutaline Sulfate 5 MG Oral Tablet
40165636,3,pitavastatin
40230465,3,azelaic acid 0.15 MG/MG Topical Gel
997898,3,Clindamycin 100 MG Vaginal Suppository
922809,3,Nystatin 100000 UNT Vaginal Tablet
1560525,3,Glucose 0.4 MG/MG Oral Gel
1310037,3,Amiodarone hydrochloride 100 MG Oral Tablet
19022830,3,letrozole 2.5 MG Oral Tablet
19023064,3,12 HR Carbamazepine 200 MG Extended Release Oral Capsule
19023530,3,capecitabine 500 MG Oral Tablet
1140090,3,Dyphylline 400 MG Oral Tablet
19032441,3,Ceftazidime 40 MG/ML Injectable Solution [Fortaz]
19018841,3,Betamethasone 0.001 MG/MG Topical Ointment
19010590,3,"cyclosporine, modified 50 MG Oral Capsule"
19077408,3,Fluocinonide 0.0005 MG/MG Topical Gel
903161,3,Tolnaftate 10 MG/ML Topical Spray
40163753,3,Fosinopril Sodium 10 MG Oral Tablet
40163955,3,24 HR carvedilol phosphate 80 MG Extended Release Oral Capsule [Coreg]
19129175,3,tadalafil 2.5 MG Oral Tablet
40221881,3,24 HR Bupropion hydrobromide 522 MG Extended Release Oral Tablet
42902961,3,Beclomethasone Dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler
42708527,3,Dextromethorphan Hydrobromide 1.33 MG/ML Oral Solution
44785094,3,sofosbuvir
985708,3,Ketoconazole
947421,3,tazarotene 0.0005 MG/MG Topical Gel
718126,3,oxcarbazepine 60 MG/ML Oral Suspension
1396014,3,ferrous gluconate 320 MG Oral Tablet
40168438,3,Dextroamphetamine Sulfate 10 MG Oral Tablet
42800300,3,12 HR Dextromethorphan Hydrobromide 30 MG / Guaifenesin 600 MG Extended Release Oral Tablet
42902880,3,Triamcinolone Acetonide 0.1 MG/ACTUAT Metered Dose Inhaler
19132775,3,silodosin 8 MG Oral Capsule
40030629,3,Codeine 2 MG/ML / Guaifenesin 20 MG/ML Syrup
40234732,3,Nystatin 100000 UNT/ML / Triamcinolone Acetonide 1 MG/ML Topical Cream [Mycolog]
990702,3,Chlordiazepoxide 10 MG Oral Capsule
1714307,3,voriconazole 40 MG/ML Oral Suspension
1350311,3,cilostazol 100 MG Oral Tablet
19028284,3,Glycerin 3000 MG Rectal Suppository
40164707,3,Hydrocodone Bitartrate 5 MG / Ibuprofen 200 MG Oral Tablet
40162435,3,24 HR Propranolol Hydrochloride 160 MG Extended Release Oral Capsule [Inderal]
42707543,3,Calamine 80 MG/ML / Pramoxine hydrochloride 10 MG/ML Topical Lotion
1308762,3,Vitamin B 12 2.5 MG Sublingual Tablet
1334461,3,Ramipril 2.5 MG Oral Tablet
1559684,3,Glyburide
1707313,3,Metronidazole 7.5 MG/ML Topical Lotion
19018789,3,Amitriptyline 75 MG Oral Tablet
19040383,3,Verapamil 240 MG Extended Release Tablet [Calan SR]
19077083,3,"Estrogens, Conjugated (USP) 0.625 MG Oral Tablet"
19132301,3,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection"
19098137,3,olanzapine 20 MG Disintegrating Oral Tablet
19123471,3,Risperidone 4 MG Disintegrating Oral Tablet
40239054,3,argatroban 1 MG/ML Injectable Solution
19023063,3,Acarbose 25 MG Oral Tablet
19036131,3,Prochlorperazine 25 MG Rectal Suppository [Compazine]
19044121,3,Vitamin E 100 UNT Oral Capsule
19026256,3,"Estrogens, Conjugated (USP) 1.25 MG Oral Tablet [Premarin]"
19047663,3,repaglinide 2 MG Oral Tablet [Prandin]
902722,3,Tobramycin
753629,3,Propofol 10 MG/ML Injectable Suspension
703544,3,Tranylcypromine 10 MG Oral Tablet
1353890,3,Propranolol 60 MG Extended Release Capsule
1597760,3,glimepiride 4 MG Oral Tablet [Amaryl]
713826,3,ropinirole 2 MG Oral Tablet [Requip]
908944,3,calcipotriene 0.00005 MG/MG Topical Ointment
1126658,3,Hydromorphone
19054243,3,Protamine Sulfate (USP) 10 MG/ML Injectable Solution
19028907,3,efavirenz 200 MG Oral Capsule
19037063,3,Calcium Gluconate 650 MG Oral Tablet
19078018,3,Hexachlorophene 30 MG/ML Medicated Liquid Soap
19014878,3,Azathioprine
1897116,3,NULL
40162552,3,Acetaminophen 500 MG / Hydrocodone Bitartrate 7.5 MG Oral Tablet
19102768,3,enfuvirtide 90 MG Injection [Fuzeon]
40224320,3,Pilocarpine Hydrochloride 10 MG/ML Ophthalmic Solution
40166160,3,Amylases 30000 UNT / Endopeptidases 19000 UNT / Lipase 6000 UNT Delayed Release Oral Capsule [Creon]
40235266,3,24 HR Methylphenidate Hydrochloride 10 MG Extended Release Oral Capsule
703251,3,24 HR paliperidone 3 MG Extended Release Oral Tablet [Invega]
19076285,3,Dextromethorphan 30 MG Oral Capsule
19073278,3,Amylases 33200 UNT / Endopeptidases 37500 UNT / Lipase 10000 UNT Delayed Release Oral Capsule
19066057,3,Aspirin 25 MG / Dipyridamole 200 MG Oral Capsule
19038950,3,Dexamethasone 0.001 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG Ophthalmic Ointment [Maxitrol]
19041658,3,Acetaminophen 80 MG Rectal Suppository [Feverall]
19029508,3,Doxazosin 8 MG Oral Tablet [Cardura]
40173073,3,Hydromorphone Hydrochloride 1 MG/ML Oral Solution
40227523,3,Dextromethorphan Hydrobromide 0.667 MG/ML / Guaifenesin 13.3 MG/ML Oral Solution
1149380,3,fluticasone
19018820,3,Betamethasone 1 MG/ML Topical Lotion
19028480,3,Calcium Carbonate 550 MG Chewable Tablet
19032305,3,Ceftazidime 280 MG/ML Injectable Solution [Tazicef]
19012417,3,Atenolol 25 MG Oral Tablet [Tenormin]
19040276,3,prednisolone 1.2 MG/ML Ophthalmic Suspension [Pred Mild]
781127,3,24 HR Alprazolam 2 MG Extended Release Oral Tablet
1550776,3,prednisolone 10 MG/ML Ophthalmic Solution
1735950,3,rifaximin 200 MG Oral Tablet [XIFAXAN]
1895220,3,NULL
19074132,3,Benzoyl Peroxide 0.025 MG/MG Topical Gel
40173556,3,Amikacin Sulfate 250 MG/ML Injectable Solution
44507564,3,0.5 ML Tbo-filgrastim 0.6 MG/ML Prefilled Syringe [Granix]
19087102,3,Amantadine Hydrochloride 10 MG/ML Oral Solution
19077435,3,Fluorometholone 0.001 MG/MG Ophthalmic Ointment
19077601,3,Gentamicin Sulfate (USP) 3 MG/ML Ophthalmic Solution
19133021,3,Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet [Augmentin]
19098491,3,atomoxetine 40 MG Oral Capsule [Strattera]
40166127,3,24 HR Guanfacine 4 MG Extended Release Oral Tablet
1307863,3,Verapamil
19019417,3,Ofloxacin 400 MG Oral Tablet
40162450,3,24 HR tolterodine tartrate 2 MG Extended Release Oral Capsule [Detrol]
44507565,3,0.8 ML Tbo-filgrastim 0.6 MG/ML Prefilled Syringe [Granix]
19133576,3,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Cardizem]
19126573,3,Clindamycin 150 MG/ML Injectable Solution [Cleocin]
19129195,3,0.5 ML Interferon beta-1a 0.088 MG/ML Prefilled Syringe
40239498,3,Dextromethorphan Hydrobromide 10 MG / Guaifenesin 200 MG Oral Capsule
42708266,3,12 HR Guaifenesin 1200 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet
19007614,3,Vitamin B 12 0.05 MG Oral Tablet
19079928,3,Amoxicillin 40 MG/ML Oral Suspension
1304647,3,1 ML darbepoetin alfa 0.1 MG/ML Injection
970250,3,Spironolactone
19049375,3,Potassium Chloride 8 MEQ Extended Release Oral Tablet
19077024,3,84 HR Estradiol 0.00208 MG/HR Transdermal Patch [Vivelle]
19080157,3,mesalamine 250 MG Extended Release Oral Capsule
40237114,3,Diphenhydramine Hydrochloride 2.5 MG/ML Oral Solution [Diphenhist]
19123441,3,Mycophenolic Acid 180 MG Delayed Release Oral Tablet [Myfortic]
19126485,3,hepatitis B immune globulin 312 UNT/ML Injectable Solution
19074873,3,cefepime 20 MG/ML Injectable Solution
19074939,3,Ceftazidime 170 MG/ML Injectable Solution
19023799,3,Furosemide 40 MG Oral Tablet [Lasix]
19027494,3,Ibuprofen 40 MG/ML Oral Suspension
19029028,3,Lamivudine 100 MG Oral Tablet
1797576,3,24 HR Ciprofloxacin 500 MG Extended Release Oral Tablet
1154161,3,montelukast
965713,3,Salicylic Acid 400 MG/ML Medicated Pad
722426,3,Interferon beta-1a 0.03 MG Injection [Avonex]
40166041,3,saxagliptin 5 MG Oral Tablet
40164954,3,MICAFUNGIN SODIUM 100 MG Injection
40167224,3,Neomycin Sulfate 500 MG Oral Tablet
40234525,3,Glycerin 1300 MG Rectal Suppository
40236899,3,Roflumilast 0.5 MG Oral Tablet
19126596,3,Risperidone 12.5 MG Injection [Risperdal]
19130040,3,Albuterol 1 MG/ML Inhalant Solution [Arm-A-Med]
19132161,3,Sodium Chloride 0.0855 MEQ/ML Nasal Spray
43014145,3,mesalamine 400 MG Delayed Release Oral Capsule [Delzicol]
1868796,3,NULL
1152732,3,200 ACTUAT Cromolyn Sodium 5.2 MG/ACTUAT Nasal Inhaler
924172,3,Pentosan Polysulfate 100 MG Oral Capsule
941652,3,tetrahydrozoline 0.5 MG/ML Ophthalmic Solution [Visine]
744798,3,zonisamide
40177829,3,Amiloride Hydrochloride 5 MG Oral Tablet
40231492,3,Naphazoline Hydrochloride 0.12 MG/ML Ophthalmic Solution
40236089,3,hydroxyprogesterone caproate (USP) 250 MG/ML Injectable Solution [Makena]
40238429,3,Nefazodone hydrochloride 250 MG Oral Tablet
40241456,3,zoledronic acid 0.04 MG/ML Injectable Solution [Zometa]
40243760,3,Doxorubicin Hydrochloride 2 MG/ML Injectable Solution [Adriamycin]
19102455,3,84 HR oxybutynin 0.162 MG/HR Transdermal Patch
19135248,3,Calcium Citrate 950 MG / Vitamin D 250 UNT Oral Tablet
40169991,3,Morphine Sulfate 30 MG Oral Capsule
40163229,3,Phenytoin sodium 30 MG Extended Release Oral Capsule
40187779,3,Oxymorphone Hydrochloride 5 MG Oral Tablet
40175818,3,everolimus 0.5 MG Oral Tablet [Zortress]
40169927,3,Morphine Sulfate 15 MG Oral Capsule
