drug_concept_id,personCnt,concept_name
40225808,78,5 ML Lidocaine Hydrochloride 10 MG/ML Prefilled Syringe
42708258,78,Betamethasone valerate 1.2 MG/ML Topical Foam
1118121,78,naratriptan 2.5 MG Oral Tablet
1501498,78,thyroid (USP) 90 MG Oral Tablet
722031,78,Paroxetine
990031,78,lanthanum carbonate 500 MG Chewable Tablet
19130286,78,Omeprazole 0.667 MG/ML Oral Suspension
1313200,78,Nadolol
43526602,78,Brimonidine tartrate 2 MG/ML / brinzolamide 10 MG/ML Ophthalmic Suspension
734304,78,Phenobarbital 64.8 MG Oral Tablet
1711250,77,entecavir 1 MG Oral Tablet
19030510,77,Clarithromycin 50 MG/ML Oral Suspension [Biaxin]
19131366,77,alvimopan 12 MG Oral Capsule [Entereg]
19129335,77,{6 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.05 MG Oral Tablet) / 10 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.125 MG Oral Tablet) / 5 (Ethinyl Estradiol 0.04 MG / Levonorgestrel 0.075 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pac
40164521,77,Clobetasol Propionate 0.5 MG/ML Topical Foam
40231546,77,Naphazoline Hydrochloride 1 MG/ML Ophthalmic Solution
721724,77,Nortriptyline
19019896,77,Triamcinolone 0.00025 MG/MG Topical Ointment
40163908,77,24 HR Amphetamine aspartate 1.25 MG / Amphetamine Sulfate 1.25 MG / Dextroamphetamine saccharate 1.25 MG / Dextroamphetamine Sulfate 1.25 MG Extended Release Oral Capsule [Adderall]
40165112,77,Phenoxybenzamine Hydrochloride 10 MG Oral Capsule
705161,77,lamotrigine 5 MG Chewable Tablet
19022171,77,Acitretin 25 MG Oral Capsule
19123471,77,Risperidone 4 MG Disintegrating Oral Tablet
703544,77,Tranylcypromine 10 MG Oral Tablet
1597756,77,glimepiride
19129330,77,24 HR Niacin 500 MG / Simvastatin 20 MG Extended Release Oral Tablet
19018903,77,Cyclophosphamide 50 MG Oral Tablet
19061670,76,"Regular Insulin, Human 500 UNT/ML Injectable Solution"
40235260,76,8 HR Methylphenidate Hydrochloride 20 MG Extended Release Oral Tablet
1724703,76,Oxacillin
19041509,76,Acetaminophen 250 MG / Aspirin 250 MG / Caffeine 65 MG Oral Tablet [Excedrin]
42707819,76,Acetaminophen 325 MG / Dextromethorphan Hydrobromide 15 MG / Pseudoephedrine Hydrochloride 30 MG Oral Capsule
40222578,76,Esomeprazole 20 MG / Naproxen 500 MG Delayed Release Oral Tablet
40239545,76,24 HR desloratadine 5 MG / Pseudoephedrine sulfate 240 MG Extended Release Oral Tablet
702868,76,Meprobamate 400 MG Oral Tablet
19130998,76,PEG-3350 60 MG/ML / Potassium Chloride 0.01 MEQ/ML / Sodium Bicarbonate 0.02 MEQ/ML / Sodium Chloride 0.02 MEQ/ML / sodium sulfite 5.68 MG/ML Oral Solution
40168575,76,Benzoyl Peroxide 0.025 MG/MG / clindamycin phosphate 0.012 MG/MG Topical Gel
19011487,76,Lindane 10 MG/ML Topical Lotion
19078922,76,Metronidazole 10 MG/ML Topical Cream
19102519,76,24 HR Ciprofloxacin 1000 MG Extended Release Oral Tablet
19019417,76,Ofloxacin 400 MG Oral Tablet
1129625,76,Diphenhydramine
1870566,76,NULL
990136,76,Lidocaine 0.05 MG/MG Topical Ointment
19077220,76,Famotidine 10 MG Chewable Tablet
19069629,76,Menthol 0.025 MG/MG Topical Gel
42708086,76,Linagliptin 2.5 MG / Metformin hydrochloride 1000 MG Oral Tablet
734275,76,Phenobarbital
19068248,76,Fentanyl 0.8 MG Oral Lozenge [Actiq]
40168443,75,Dextroamphetamine Sulfate 15 MG Extended Release Oral Capsule
40242706,75,Dextromethorphan Hydrobromide 3 MG/ML / Guaifenesin 40 MG/ML Oral Solution
40173439,75,200 ACTUAT Beclomethasone Dipropionate 0.042 MG/ACTUAT Metered Dose Inhaler [Vanceril]
1322184,75,clopidogrel
1713796,75,Amoxicillin 25 MG/ML / clavulanate potassium 6.25 MG/ML Oral Suspension [Augmentin]
40163076,75,Clomipramine Hydrochloride 75 MG Oral Capsule
40173353,75,Demeclocycline Hydrochloride 150 MG Oral Tablet
40168187,75,Tranexamic Acid 650 MG Oral Tablet
40222474,75,lacosamide 10 MG/ML Oral Solution [Vimpat]
19076526,75,Dimenhydrinate 50 MG Chewable Tablet
40231519,75,Naphazoline Hydrochloride 0.25 MG/ML / Pheniramine Maleate 3 MG/ML Ophthalmic Solution [Naphcon A]
1778257,75,Cefuroxime 25 MG/ML Oral Suspension [Ceftin]
40227429,75,prednisolone acetate 2 MG/ML / Sulfacetamide Sodium 100 MG/ML Ophthalmic Suspension [Blephamide]
40169878,75,Morphine Sulfate 0.5 MG/ML Injectable Solution [Astramorph]
1363053,75,Doxazosin
40237441,75,Desipramine Hydrochloride 50 MG Oral Tablet
1103351,75,24 HR tramadol hydrochloride 200 MG Extended Release Oral Tablet
40238224,74,Diphenhydramine Hydrochloride 2.5 MG/ML Oral Solution [Hydramine]
19018976,74,Erythromycin 500 MG Oral Tablet
19072322,74,Aluminum Hydroxide 200 MG / Magnesium Hydroxide 200 MG / Simethicone 25 MG Chewable Tablet
40226378,74,aliskiren 150 MG / Hydrochlorothiazide 12.5 MG Oral Tablet
778711,74,cyclobenzaprine
40035302,74,Diltiazem 30 MG Oral Tablet [Cardizem]
42708266,74,12 HR Guaifenesin 1200 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet
975503,74,Acetic Acid 20 MG/ML / Hydrocortisone 10 MG/ML Otic Solution [Vosol HC]
939259,74,Budesonide
968926,74,Magnesium Chloride 0.00148 MEQ/ML / Potassium Chloride 0.005 MEQ/ML / Sodium Acetate 0.027 MEQ/ML / Sodium Chloride 0.09 MEQ/ML / Sodium gluconate 0.023 MEQ/ML Irrigation Solution [Physiolyte]
19128195,74,erythromycin stearate 250 MG Oral Tablet [Erythrocin Stearate]
19079730,74,Theophylline 5.33 MG/ML Oral Solution
1353888,73,Propranolol 40 MG Oral Tablet
42708518,73,formoterol fumarate 0.01 MG/ML Inhalant Solution
19078526,73,"Insulin, Zinc, Human 100 UNT/ML Injectable Suspension [Humulin L]"
836720,73,Temazepam 7.5 MG Oral Capsule
967565,73,loteprednol etabonate 2 MG/ML Ophthalmic Suspension
43527128,73,Dextromethorphan Hydrobromide 2 MG/ML / Guaifenesin 30 MG/ML Oral Solution
40177826,73,Amiloride Hydrochloride 5 MG / Hydrochlorothiazide 50 MG Oral Tablet
42800772,73,Flurazepam Hydrochloride 30 MG Oral Capsule
1356482,73,Flutamide 125 MG Oral Capsule
19102833,73,imatinib 400 MG Oral Tablet [Gleevec]
1126661,73,Hydromorphone 2 MG Oral Tablet
40231761,73,Colestipol Hydrochloride 1000 MG Oral Tablet
19124424,73,aprepitant 40 MG Oral Capsule
43525972,73,Amylases 180000 UNT / Endopeptidases 114000 UNT / Lipase 36000 UNT Delayed Release Oral Capsule
713830,73,ropinirole 3 MG Oral Tablet
1709038,73,24 HR Minocycline 45 MG Extended Release Oral Tablet
19133025,73,rufinamide 400 MG Oral Tablet
19030763,73,1 ML Epoetin Alfa 3000 UNT/ML Injection [Epogen]
40173496,73,12 HR Disopyramide 150 MG Extended Release Oral Capsule [Norpace]
40243206,73,2 ML Naloxone Hydrochloride 1 MG/ML Prefilled Syringe
40224178,73,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet
735844,73,15 ML natalizumab 20 MG/ML Injection
1781408,72,Stavudine 20 MG Oral Capsule [Zerit]
978030,72,Citric Acid 66.8 MG/ML / sodium citrate 100 MG/ML Oral Solution [Bicitra]
19075398,72,Citric Acid 66.8 MG/ML / potassium citrate 220 MG/ML Oral Solution
40224823,72,norethindrone acetate 5 MG Oral Tablet [Aygestin]
19077153,72,Ethambutol 400 MG Oral Tablet
719180,72,Benztropine 0.5 MG Oral Tablet [Cogentin]
1370109,72,Sotalol
40162465,72,Acetaminophen 500 MG / Hydrocodone Bitartrate 10 MG Oral Tablet
19102455,72,84 HR oxybutynin 0.162 MG/HR Transdermal Patch
19073241,72,Amylases 12000 UNT / Endopeptidases 12000 UNT / Lipase 4000 UNT Delayed Release Oral Capsule
40173866,72,Sirolimus 0.5 MG Oral Tablet [Rapamune]
1868755,72,NULL
40237886,72,Psyllium 14.6 MG/ML Oral Suspension
40236857,72,Phenazopyridine hydrochloride 95 MG Oral Tablet
19022066,72,Estradiol 0.025 MG Vaginal Tablet
1163944,71,Guaifenesin
19115213,71,Salicylic Acid 20 MG/ML Medicated Liquid Soap
1342473,71,trandolapril 1 MG Oral Tablet
40229211,71,Atropine Sulfate 0.00388 MG/ML / Hyoscyamine Sulfate 0.0207 MG/ML / Phenobarbital 3.24 MG/ML / Scopolamine Hydrobromide 0.0013 MG/ML Oral Solution [Donnatal]
19042328,71,Caffeine 200 MG Oral Tablet [Vivarin]
40222473,71,lacosamide 10 MG/ML Oral Solution
19056880,71,Papaverine Hydrochloride 30 MG/ML Injectable Solution
1325611,71,0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe
40163634,71,lisdexamfetamine dimesylate 20 MG Oral Capsule
19077024,71,84 HR Estradiol 0.00208 MG/HR Transdermal Patch [Vivelle]
19113977,71,Nelfinavir 625 MG Oral Tablet [Viracept]
19132746,71,Iron Carbonyl 225 MG Oral Tablet
19122819,71,Vitamin E D-Alpha 200 UNT Oral Capsule
19019663,71,Pindolol 5 MG Oral Tablet
19030682,71,Haloperidol 2 MG Oral Tablet [Haldol]
40164859,71,Ketorolac Tromethamine 4.5 MG/ML Ophthalmic Solution
42902245,71,{5 (Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1 MG Oral Tablet) / 9 (Ethinyl Estradiol 0.035 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tab
19098339,70,valdecoxib 20 MG Oral Tablet [Bextra]
1799158,70,Oseltamivir 30 MG Oral Capsule [Tamiflu]
19122473,70,lenalidomide 10 MG Oral Capsule
40166130,70,0.25 ML influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.03 MG/ML Prefilled Syringe
45776605,70,Phenylephrine Hydrochloride 1.25 MG/ML Nasal Solution
42707512,70,Ascorbic Acid 35 MG/ML / Cholecalciferol 400 UNT/ML / Niacin 8 MG/ML / Riboflavin 0.6 MG/ML / Sodium Fluoride 0.55 MG/ML / Thiamine 0.5 MG/ML / Vitamin A 1500 UNT/ML / Vitamin B 12 0.002 MG/ML / Vitamin B6 0.4 MG/ML / Vitamin E 5 UNT/ML Oral Solution
19066085,70,cocoa butter 0.855 MG/MG / Phenylephrine 0.0025 MG/MG / Shark liver oil 0.03 MG/MG Rectal Suppository
1328166,70,Diltiazem 60 MG Oral Tablet
1322104,70,Betaxolol 2.5 MG/ML Ophthalmic Suspension [Betoptic S]
1517829,70,Niacin 250 MG Oral Tablet
40167021,70,Colesevelam hydrochloride 625 MG Oral Tablet [Welchol]
43526897,69,Nimodipine 3 MG/ML Oral Solution [Nymalize]
19076704,69,dofetilide 0.25 MG Oral Capsule
40165646,69,pitavastatin 4 MG Oral Tablet
19103141,69,Dextromethorphan 5 MG/ML / Guaifenesin 35 MG/ML / Phenylephrine 2.5 MG/ML Oral Solution
40171514,69,24 HR Verapamil hydrochloride 300 MG Extended Release Oral Capsule
19102744,69,Escitalopram 1 MG/ML Oral Solution [Lexapro]
19102768,69,enfuvirtide 90 MG Injection [Fuzeon]
19092140,69,lepirudin 50 MG/ML Injectable Solution [Refludan]
42708733,69,Phenylephrine Hydrochloride 1 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution
1595912,69,Ascorbic Acid 125 MG / Ferrous fumarate 200 MG Delayed Release Oral Tablet
997961,69,Clindamycin 10 MG/ML Topical Foam
19125038,69,posaconazole 40 MG/ML Oral Suspension [Noxafil]
40167087,69,Hydrochlorothiazide 25 MG / Metoprolol Tartrate 100 MG Oral Tablet
40232622,69,"Hyoscyamine Sulfate 0.12 MG / Methenamine 81.6 MG / Methylene blue 10.8 MG / phenyl salicylate 36.2 MG / Sodium Phosphate, Monobasic 40.8 MG Oral Tablet"
19074940,69,Ceftazidime 40 MG/ML Injectable Solution
40226972,68,Lidocaine Hydrochloride 0.02 MG/MG Topical Gel [Xylocaine]
19128780,68,prednisolone 3 MG/ML Oral Solution [Prelone]
920333,68,"NITROFURANTOIN, MACROCRYSTALS 25 MG Oral Capsule"
1305086,68,Methotrexate 7.5 MG Oral Tablet
40164523,68,Clobetasol Propionate 0.5 MG/ML Topical Lotion
19034048,68,Indomethacin 5 MG/ML Oral Suspension [Indocin]
19023301,68,zolmitriptan 2.5 MG Oral Tablet
957394,68,aluminum chloride 62.5 MG/ML Topical Solution
1397154,68,bevacizumab 25 MG/ML Injectable Solution [Avastin]
19018934,68,Diflunisal 500 MG Oral Tablet
40169927,68,Morphine Sulfate 15 MG Oral Capsule
903649,68,Tretinoin 10 MG Oral Capsule
952004,68,sevelamer
705005,67,Methocarbamol 750 MG Oral Tablet [Robaxin-750]
1748985,67,lopinavir 100 MG / Ritonavir 25 MG Oral Tablet
19135113,67,Benzoyl Peroxide 52.5 MG/ML Medicated Liquid Soap
19028575,67,ferrous sulfate 75 MG Oral Tablet
1326014,67,Isradipine 5 MG Oral Capsule
19102478,67,Calcium Carbonate 250 MG / Simethicone 62.5 MG Oral Capsule
1107962,67,Loratadine 1 MG/ML Oral Solution [Claritin]
529682,67,Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Injectable Suspension
19098137,67,olanzapine 20 MG Disintegrating Oral Tablet
1718060,67,Caspofungin acetate 50 MG Injection [Cancidas]
19127485,66,D-BIOTIN 2.5 MG Oral Tablet
40165148,66,Propafenone Hydrochloride 300 MG Oral Tablet
19098136,66,olanzapine 15 MG Disintegrating Oral Tablet
19112949,66,Iloprost 0.01 MG/ML Inhalant Solution
19068363,66,dalfopristin 350 MG / quinupristin 150 MG Injection [Synercid]
45892526,66,5000 MG Testosterone 0.01 MG/MG Topical Gel [Androgel]
19076077,66,4 ML Daunorubicin 5 MG/ML Injection
19135508,66,Dexamethasone 0.5 MG/ML / Tobramycin 3 MG/ML Ophthalmic Suspension
1781410,66,Stavudine 40 MG Oral Capsule [Zerit]
40172175,66,dexmethylphenidate hydrochloride 2.5 MG Oral Tablet
19130130,66,{6 (0.2 ML Interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]) / 6 (0.5 ML Interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]) } Pack [Rebif Titration]
19004471,66,Diazepam 5 MG Oral Tablet [Valium]
1351120,66,coenzyme Q10 30 MG Oral Capsule
40231375,66,Lurasidone Hydrochloride 80 MG Oral Tablet [Latuda]
1748975,66,cefepime
1750296,66,Povidone-Iodine 0.1 MG/MG Topical Ointment
975537,66,Hydrocortisone 5 MG/ML Topical Lotion
19077681,66,Glyburide 3 MG Oral Tablet
1552383,66,Progesterone 0.08 MG/MG Vaginal Gel
19028348,66,Acetaminophen 16 MG/ML Oral Solution
1301044,66,0.3 ML Enoxaparin 100 MG/ML Prefilled Syringe
40173495,65,12 HR Disopyramide 100 MG Extended Release Oral Capsule [Norpace]
40230794,65,2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]
1711274,65,entecavir 1 MG Oral Tablet [Baraclude]
1344358,65,Epirubicin Hydrochloride 2 MG/ML Injectable Solution
40229047,65,24 HR Metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet
42800765,65,Flurazepam Hydrochloride 15 MG Oral Capsule
19019899,65,Triamcinolone 0.005 MG/MG Topical Ointment
780370,65,metaxalone 400 MG Oral Tablet
40175821,65,everolimus 0.75 MG Oral Tablet
40228954,65,Dextromethorphan Hydrobromide 2 MG/ML / Guaifenesin 20 MG/ML / Phenylephrine Hydrochloride 1 MG/ML Oral Solution
19077435,65,Fluorometholone 0.001 MG/MG Ophthalmic Ointment
40169850,65,Naftifine hydrochloride 10 MG/ML Topical Cream
902940,65,ciclesonide 0.16 MG/ACTUAT Inhalant Solution
1154350,65,Albuterol 4 MG Oral Tablet
918906,65,oxybutynin
19131446,65,4 ML Diazepam 0.005 MG/MG Prefilled Applicator [Diastat]
40162271,65,Dantrolene Sodium 0.333 MG/ML Injectable Solution [Dantrium]
42873453,65,20 ML Baclofen 1 MG/ML Injection
963356,65,Glycopyrrolate 2 MG Oral Tablet
19024730,65,decitabine 5 MG/ML Injectable Solution
19071455,65,dofetilide 0.25 MG Oral Capsule [Tikosyn]
19023302,65,zolmitriptan 5 MG Oral Tablet
40240695,65,5 ML Dopamine Hydrochloride 160 MG/ML Injection
19071494,65,Tacrolimus 0.001 MG/MG Topical Ointment [Protopic]
43526678,65,Chlorpheniramine Maleate 4 MG / Dextromethorphan Hydrobromide 30 MG Oral Tablet
40227059,64,Lidocaine Hydrochloride 20 MG/ML Mucous Membrane Topical Solution [Xylocaine]
703248,64,24 HR paliperidone 6 MG Extended Release Oral Tablet
1516979,64,insulin detemir 100 UNT/ML Injectable Solution [Levemir]
19018789,64,Amitriptyline 75 MG Oral Tablet
742267,64,topiramate
19135444,64,Betamethasone 0.0005 MG/MG Augmented Topical Ointment
40239151,64,Donepezil hydrochloride 23 MG Oral Tablet
1885936,64,NULL
19076803,64,Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet
40224831,64,medroxyprogesterone acetate 400 MG/ML Injectable Suspension
1715319,64,nitazoxanide 500 MG Oral Tablet
19030167,64,Enalapril 10 MG Oral Tablet [Vasotec]
1178663,64,Indomethacin
19057123,64,Medroxyprogesterone 10 MG Oral Tablet
19123254,64,Metoclopramide 5 MG Disintegrating Oral Tablet
40179658,64,Chlorpromazine hydrochloride 100 MG/ML Oral Solution
19012648,64,Vitamin E 200 UNT Oral Tablet
946514,64,Piperonyl Butoxide 40 MG/ML / Pyrethrins 3.3 MG/ML Medicated Shampoo
19123591,64,Amoxicillin 200 MG / Clavulanate 28.5 MG Chewable Tablet
19041576,64,Acetaminophen 80 MG Chewable Tablet [Mapap]
1552505,64,Progesterone 100 MG Vaginal Suppository
966704,64,"sennosides, USP 43.6 MG/ML Oral Solution"
40161873,64,quinidine gluconate 324 MG Extended Release Oral Tablet
19057486,64,Benzocaine 200 MG/ML Otic Solution
19047413,64,5 ML pegaspargase 750 UNT/ML Injection [Oncaspar]
40237535,64,12 HR Dextromethorphan Hydrobromide 60 MG / Guaifenesin 1200 MG Extended Release Oral Tablet
715939,64,Escitalopram
741575,64,orlistat 60 MG Oral Capsule
40221776,64,Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution
1888279,63,NULL
939897,63,"sodium phosphate 180 MG/ML / Sodium Phosphate, Monobasic 480 MG/ML Oral Solution"
790256,63,Clorazepate Dipotassium 7.5 MG Oral Tablet
903753,63,Tretinoin 0.001 MG/MG Topical Gel
40166125,63,24 HR Guanfacine 3 MG Extended Release Oral Tablet
19075377,63,Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment
19003680,63,Atenolol 0.5 MG/ML Injectable Solution
1552310,63,Progesterone
19028314,63,Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML Ophthalmic Suspension
785788,63,olanzapine
1166026,63,Dextromethorphan 15 MG / Guaifenesin 400 MG Oral Tablet
40238168,63,loteprednol etabonate 0.005 MG/MG Ophthalmic Ointment
914335,63,Atropine
19132301,63,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection"
19123143,63,Acetaminophen 325 MG / dichloralphenazone 100 MG / isometheptene 65 MG Oral Capsule
40239011,63,Testosterone 0.0162 MG/MG Topical Gel
40180068,63,Promethazine Hydrochloride 25 MG Rectal Suppository
1714277,63,voriconazole
40163970,63,24 HR galantamine hydrobromide 8 MG Extended Release Oral Capsule
19040327,63,felbamate 120 MG/ML Oral Suspension [Felbatol]
19010538,62,bicalutamide 50 MG Oral Tablet [Casodex]
19101620,62,Ganciclovir 0.0015 MG/MG Ophthalmic Gel
42708916,62,Acetaminophen 300 MG / butalbital 50 MG Oral Tablet
961145,62,Glycerin
19115014,62,"Immunoglobulin G, Human 150 MG/ML Injectable Solution [Baygam]"
19123169,62,pregabalin 300 MG Oral Capsule [Lyrica]
40237347,62,rufinamide 40 MG/ML Oral Suspension
19129195,62,0.5 ML Interferon beta-1a 0.088 MG/ML Prefilled Syringe
794856,62,Chlorpromazine 25 MG Oral Tablet
42902301,62,Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML / Pramoxine hydrochloride 10 MG/ML Topical Cream
42707495,62,hydrocortisone acetate 0.025 MG/MG / Pramoxine hydrochloride 0.01 MG/MG Topical Ointment
19102557,62,Nelfinavir 625 MG Oral Tablet
40162584,62,Acetaminophen 33.3 MG/ML / Hydrocodone Bitartrate 0.333 MG/ML Oral Solution
733563,62,rivastigmine 4.5 MG Oral Capsule
19071698,62,dofetilide 0.5 MG Oral Capsule [Tikosyn]
975192,62,Hydrocortisone 25 MG/ML Topical Solution
40223291,62,Ascorbic Acid 75 MG / Ferrous fumarate 333 MG / Folic Acid 0.5 MG / liver stomach concentrate 240 MG / Vitamin B 12 0.015 MG Oral Capsule
1395061,62,Chlorthalidone 100 MG Oral Tablet
19058832,62,Calcium Citrate 2.5 MG/ML Oral Solution
40237418,62,Desipramine Hydrochloride 10 MG Oral Tablet
1763848,62,Griseofulvin 125 MG Oral Tablet
1786061,62,deferasirox 5 MG/ML Oral Suspension
40175463,61,5 ML Cytarabine liposome 10 MG/ML Injection [DepoCyt]
40166641,61,Fluphenazine Hydrochloride 1 MG Oral Tablet
19074937,61,cefprozil 50 MG/ML Oral Suspension
19039250,61,Triamterene 100 MG Oral Capsule [Dyrenium]
19102199,61,gefitinib 250 MG Oral Tablet [Iressa]
750120,61,Ethosuximide 250 MG Oral Capsule
40174490,61,risedronate sodium 30 MG Oral Tablet
40169846,61,Naftifine hydrochloride 0.01 MG/MG Topical Gel
40177047,61,200 ACTUAT Metaproterenol Sulfate 0.65 MG/ACTUAT Metered Dose Inhaler
40162658,61,Amitriptyline Hydrochloride 10 MG / Perphenazine 2 MG Oral Tablet
40229045,61,24 HR Metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet
43532348,61,Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Chewable Tablet
19128084,61,selenium sulfide 25 MG/ML Medicated Shampoo [Selsun Blue]
19123210,61,desloratadine 0.5 MG/ML Oral Solution
19028084,61,Ascorbic Acid 250 MG / Ferrous fumarate 132 MG Oral Tablet
40239113,61,doxylamine succinate 5 MG Chewable Tablet
40007681,61,Amiodarone 200 MG Oral Tablet [Cordarone]
40169936,61,Morphine Sulfate 15 MG/ML Injectable Solution
19121806,61,Sumatriptan 5 MG/ACTUAT Nasal Spray [Imitrex]
19074874,61,cefepime 40 MG/ML Injectable Solution
742188,60,atomoxetine 25 MG Oral Capsule
42902913,60,Budesonide 0.032 MG/ACTUAT Nasal Inhaler
19133582,60,12 HR Diltiazem Hydrochloride 90 MG Extended Release Oral Capsule
